     lat_deg     lon_deg    depth_km  x_local_km  y_local_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     29.6061    101.9584      1.6876      2.4383      2.5000      0.9753      1.0000     -0.0222      0.0222      0.0314     44.6588     31.0000    225.0000      0.4320     -0.5344      0.1898
     29.6007    101.9647      2.2026      2.4383      3.5000      0.9753      1.0000     -0.0504      0.0504      0.0713     44.6588     31.0000    225.0000     -0.1152      0.0811      0.1800
     29.5953    101.9710      2.7177      2.4383      4.5000      0.9753      1.0000     -0.0537      0.0550      0.0769     44.6588     31.0000    225.7184     -0.1493      0.1984      0.1518
     29.5898    101.9773      3.2327      2.4383      5.5000      0.9753      1.0000     -0.0429      0.0429      0.0607     44.6588     31.0000    225.0000     -0.0407      0.0181      0.1189
     29.5844    101.9836      3.7477      2.4383      6.5000      0.9753      1.0000     -0.0298      0.0298      0.0421     44.6588     31.0000    225.0000      0.0531     -0.1019      0.0897
     29.5790    101.9899      4.2628      2.4383      7.5000      0.9753      1.0000     -0.0210      0.0210      0.0296     44.6588     31.0000    225.0000      0.0605     -0.1197      0.0664
     29.5736    101.9962      4.7778      2.4383      8.5000      0.9753      1.0000     -0.0157      0.0157      0.0222     44.6588     31.0000    225.0000      0.0346     -0.0927      0.0487
     29.5682    102.0025      5.2929      2.4383      9.5000      0.9753      1.0000     -0.0123      0.0123      0.0173     44.6588     31.0000    225.0000      0.0121     -0.0643      0.0355
     29.5628    102.0088      5.8079      2.4383     10.5000      0.9753      1.0000     -0.0098      0.0098      0.0138     44.6588     31.0000    225.0000     -0.0005     -0.0446      0.0259
     29.5573    102.0151      6.3229      2.4383     11.5000      0.9753      1.0000     -0.0079      0.0079      0.0112     44.6588     31.0000    225.0004     -0.0078     -0.0298      0.0189
     29.5519    102.0214      6.8380      2.4383     12.5000      0.9753      1.0000     -0.0064      0.0064      0.0091     44.6588     31.0000    225.0000     -0.0129     -0.0172      0.0138
     29.5465    102.0277      7.3530      2.4383     13.5000      0.9753      1.0000     -0.0049      0.0049      0.0069     44.6588     31.0000    225.0000     -0.0130     -0.0105      0.0101
     29.5411    102.0340      7.8681      2.4383     14.5000      0.9753      1.0000     -0.0028      0.0028      0.0040     44.6588     31.0000    225.0000     -0.0020     -0.0184      0.0074
     29.6232    101.9529      0.6575      3.4137      0.5000      0.9753      1.0000     -0.0170      0.0170      0.0241     44.6588     31.0000    225.0000      0.0116     -0.7181      0.0673
     29.6178    101.9592      1.1726      3.4137      1.5000      0.9753      1.0000     -0.0307      0.0470      0.0561     44.6588     31.0000    236.8508      1.2011     -1.3636      0.1173
     29.6123    101.9655      1.6876      3.4137      2.5000      0.9753      1.0000     -0.0613      0.0863      0.1059     44.6588     31.0000    234.6307      0.5152     -0.4959      0.2600
     29.6069    101.9718      2.2026      3.4137      3.5000      0.9753      1.0000     -0.0768      0.1034      0.1288     44.6588     31.0000    233.3938      0.0907      0.4004      0.2439
     29.6015    101.9781      2.7177      3.4137      4.5000      0.9753      1.0000     -0.0731      0.0811      0.1092     44.6588     31.0000    227.9762     -0.0554      0.1284      0.1897
     29.5961    101.9844      3.2327      3.4137      5.5000      0.9753      1.0000     -0.0555      0.0555      0.0785     44.6588     31.0000    225.0000      0.0194     -0.1429      0.1407
     29.5907    101.9907      3.7477      3.4137      6.5000      0.9753      1.0000     -0.0382      0.0382      0.0541     44.6588     31.0000    225.0000      0.0780     -0.1876      0.1032
     29.5852    101.9970      4.2628      3.4137      7.5000      0.9753      1.0000     -0.0266      0.0266      0.0376     44.6588     31.0000    225.0000      0.0556     -0.1712      0.0754
     29.5798    102.0033      4.7778      3.4137      8.5000      0.9753      1.0000     -0.0190      0.0190      0.0269     44.6588     31.0000    225.0000      0.0281     -0.1315      0.0549
     29.5744    102.0096      5.2929      3.4137      9.5000      0.9753      1.0000     -0.0141      0.0141      0.0200     44.6588     31.0000    225.0027      0.0104     -0.0931      0.0398
     29.5690    102.0159      5.8079      3.4137     10.5000      0.9753      1.0000     -0.0108      0.0108      0.0153     44.6588     31.0000    225.0000      0.0005     -0.0649      0.0288
     29.5636    102.0222      6.3229      3.4137     11.5000      0.9753      1.0000     -0.0086      0.0086      0.0121     44.6588     31.0000    225.0000     -0.0063     -0.0442      0.0209
     29.5581    102.0285      6.8380      3.4137     12.5000      0.9753      1.0000     -0.0068      0.0068      0.0097     44.6588     31.0000    225.0000     -0.0115     -0.0273      0.0152
     29.5527    102.0348      7.3530      3.4137     13.5000      0.9753      1.0000     -0.0051      0.0051      0.0073     44.6588     31.0000    225.0000     -0.0122     -0.0166      0.0110
     29.5473    102.0411      7.8681      3.4137     14.5000      0.9753      1.0000     -0.0029      0.0029      0.0042     44.6588     31.0000    225.0000     -0.0021     -0.0215      0.0081
     29.6294    101.9599      0.6575      4.3890      0.5000      0.9753      1.0000     -0.0365      0.0365      0.0516     44.6588     31.0000    225.0000      0.0933     -2.6677     -1.2306
     29.6240    101.9663      1.1726      4.3890      1.5000      0.9753      1.0000     -0.2159      0.4162      0.4688     44.6588     31.0000    242.5859     -3.4287      7.5807     -0.5956
